,CIK,Name,Year,TOTAL ASSETS (U.S.$),COMMON EQUITY (U.S.$),MARKET CAPITALIZATION (U.S.$),NET SALES OR REVENUES (U.S.$),NET INCOME (U.S.$),EARNINGS PER SHARE,EARNINGS BEF INTEREST & TAXES,DIVIDEND YIELD - CLOSE,NET SALES/REVENUES -1YR ANN GR,NET INCOME - 1 YR ANNUAL GROWT,RETURN ON EQUITY - TOTAL (%),RETURN ON ASSETS,RETURN ON INVESTED CAPITAL,"SELLING, GENERAL & ADM / SALES",RESEARCH & DEVELOPMENT/SALES,OPERATING PROFIT MARGIN,TOTAL DEBT % TOTAL CAPITAL/STD,QUICK RATIO,CURRENT RATIO,"BRANDS, PATENTS - NET","BRANDS, PATENTS - ACCUM AMORT","BRANDS, PATENTS - GROSS",EMPLOYEES,EMPLOYEES - 1 YR ANNUAL GROWTH,SALES PER EMPLOYEE,ASSETS PER EMPLOYEE,CURRENT LIABILITIES-TOTAL,TOTAL LIABILITIES,TOTAL INVESTMENT RETURN,PRICE/BOOK VALUE RATIO - CLOSE,PRICE VOLATILITY,FOREIGN ASSETS % TOTAL ASSETS,FOREIGN SALES % TOTAL SALES,FOREIGN INCOME % TOTAL INCOME,FOREIGN RETURN ON ASSETS,FOREIGN INCOME MARGIN,EXPORTS,PROVSION FOR RISKS & CHARGES,WORKING CAPITAL,RETAINED EARNINGS,ACCOUNTS PAYABLE/SALES,CASH FLOW/SALES,COST OF GOODS SOLD/SALES,TobinQ,AltmanZ
14345,1388180,NOVUS ROBOTICS INC,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14346,1388180,NOVUS ROBOTICS INC,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14347,1388180,NOVUS ROBOTICS INC,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14348,1388180,NOVUS ROBOTICS INC,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14349,1388180,NOVUS ROBOTICS INC,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14350,1388180,NOVUS ROBOTICS INC,2006,50,-5,,10,-88,,-87,,,,,,,731.11,,-833.44,109.55,0.87,0.89,,,,8,,1,6,55,55,,,,,,,,,,,-6,-118,26.498,-334.58,202.33,,
14351,1388180,NOVUS ROBOTICS INC,2007,40,-142,,21,-158,,-135,,100.75,,,-316.45,-383.38,693.58,,-642.44,625.93,0.21,0.21,,,,8,0,3,5,182,182,,,,,,,,,,,-143,-275,14.286,-748.75,45.23,,
14352,1388180,NOVUS ROBOTICS INC,2008,5,-216,,15,-76,,-54,,-28.57,,,-274.65,,407.64,,-362.48,-222.39,0.02,0.02,,,,1,-87.5,15,5,222,222,,,,,,,,,,,-217,-352,353.333,-491.83,53.33,,
14353,1388180,NOVUS ROBOTICS INC,2009,5,-329,,9,-114,,-82,,-37.6,,,-1814.53,,972.17,,-913.43,-611,0.02,0.02,,,,1,0,9,5,334,334,,,,,,,,,,,-329,-466,549.637,-1199.96,37.66,,
14354,1388180,NOVUS ROBOTICS INC,2010,7,-468,25168,9,-244,,-175,0,-6.25,,,-3198.77,,2047.89,,-2004.52,-628.41,0.01,0.02,,,,1,0,9,7,475,475,,-53.78,,,,,,,,,-468,-710,814.838,-316.24,56.64,3663.28571428571,-271.664556390977
14355,1388180,NOVUS ROBOTICS INC,2011,6,-595,15957,12,-202,,-159,0,41.46,,,-2684.19,,1323.18,,-1277.84,-1476.07,0.01,0.01,,,,1,0,12,6,601,601,-43.75,-26.83,,,,,,,,,-595,-951,350.02,-1629.48,54.66,2759.66666666666,-410.439550748752
14356,1388180,NOVUS ROBOTICS INC,2012,1630,890,4335,3627,307,0.732,,0,29121.78,,207.88,37.57,59.19,10.98,,11.55,17.25,1.88,1.97,,,,14,1300,259,116,740,740,-72.83,4.87,,,,,,,,,720,712,10.921,9.53,76.41,3.11349693251533,
14357,1388180,NOVUS ROBOTICS INC,2013,1728,879,3103,2540,54,0.129,59,0,-29.96,-82.27,6.16,3.82,5.99,39.48,,0.76,17.43,1.43,1.79,,,,14,0,181,123,849,849,-28.43,3.53,,,,,,,,,668,766,12.731,3.95,57.95,2.28703703703703,4.84530554737599
14358,1388180,NOVUS ROBOTICS INC,2014,1339,983,7092,2351,176,0.474,176,0,-7.45,223.23,18.91,11.48,17.12,36.01,,3.6,,2.87,3.45,,,,,,,,356,356,128.57,7.22,78.99,,,,,,,,871,1163,8.405,8.76,59.12,5.56235997012696,16.1213601463443
14359,1388180,NOVUS ROBOTICS INC,2015,1191,585,2660,1637,-105,-0.354,,0,-30.36,,-13.35,-8.27,-12.74,56.25,,-21,10.19,1.44,1.8,,,,,,,,584,606,-62.5,4.55,78.54,,,,,,,,470,838,11.149,-4.93,63.28,2.74223341729638,
14360,1388180,NOVUS ROBOTICS INC,2016,2508,199,99361,1259,-416,-0.011,,0,-23.12,,-106.23,-22.51,-85.54,60.56,,-23.01,37.93,0.38,1.04,,,,,,,,2294,2308,-79.67,500,80.01,,,,,,,,81,421,27.104,-24.38,60.68,40.5382775119617,
14361,1388180,NOVUS ROBOTICS INC,2017,2975,1363,27148,4814,1214,0.022,,0,282.41,,155.47,44.29,142.77,24.3,,31.88,1.07,1.35,1.8,,,,16,,301,186,1583,1611,-72.68,19.92,82.04,,,,,,,,1260,1636,7.257,26.34,43.27,9.6672268907563,
14362,1388180,NOVUS ROBOTICS INC,2018,2451,1344,2829,2920,107,0.002,,0,-39.34,-91.23,7.87,3.93,7.82,32.83,,3.74,,1.74,2.17,,,,,,,,1085,1106,-89.58,2.11,84.21,,,,,,,,1272,1742,3.348,4.39,62.47,1.60587515299877,
14363,1388180,NOVUS ROBOTICS INC,2019,,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.67,,,,,,,,,,,,,,
14364,1394872,AMBIENT WATER CORP,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14365,1394872,AMBIENT WATER CORP,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14366,1394872,AMBIENT WATER CORP,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14367,1394872,AMBIENT WATER CORP,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14368,1394872,AMBIENT WATER CORP,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14369,1394872,AMBIENT WATER CORP,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14370,1394872,AMBIENT WATER CORP,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14371,1394872,AMBIENT WATER CORP,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14372,1394872,AMBIENT WATER CORP,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14373,1394872,AMBIENT WATER CORP,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14374,1394872,AMBIENT WATER CORP,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14375,1394872,AMBIENT WATER CORP,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14376,1394872,AMBIENT WATER CORP,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14377,1394872,AMBIENT WATER CORP,2005,5,5,,0,0,0,0,,,,,,,,,,0,,,1,0,1,,,,,0,0,,,,,,,,,,0,0,0,,,,,
14378,1394872,AMBIENT WATER CORP,2006,72,-23,,0,-568,-0.1,-567,,0,,,-1481.2,-82903.92,,,,-624.03,0.14,0.19,8,,8,3,,0,24,95,95,,,,,,,,,,0,-77,-568,,,,,
14379,1394872,AMBIENT WATER CORP,2007,89,-196,,0,-388,-0.07,-376,,0,,,-471.9,,,,,-74.11,0.05,0.06,17,,17,,,,,285,285,,,,,,,,,,0,-268,-956,,,,,
14380,1394872,AMBIENT WATER CORP,2008,154,-119,822,0,-1285,-0.18,-1244,0,0,,,-1036.68,,,,,-66.01,0,0,30,,30,,,,,272,272,,-6.92,,,,,,,,0,-272,-2249,,,,7.11038961038961,-47.4088426279602
14381,1394872,AMBIENT WATER CORP,2009,1,-449,668,0,-624,-0.06,-600,0,0,,,-789.04,,,,,-41.2,0,0,,,,0,,,,449,449,-44,-1.49,,0,,0,,,,0,-449,-2873,,,,1118,-6540.10734966592
14382,1394872,AMBIENT WATER CORP,2010,0,-148,1838,0,-270,-0.02,-239,0,0,,,-48766.53,,,,,-23.69,0,0,,,,0,0,,,149,149,60.71,-12.38,,0,,0,,,,0,-149,-3143,,,,inf,
14383,1394872,AMBIENT WATER CORP,2011,385,105,2639,0,-63,-0.003,-53,0,0,,,-29.52,-71.68,,,,62.13,1.38,1.38,,,,2,,0,192,279,279,7.78,25,,0,,0,,,,,105,-3206,,,,7.58181818181818,-6.1099259879905
14384,1394872,AMBIENT WATER CORP,2012,217,-250,16598,20,-1533,-0.016,-1436,0,-63.99,,,-715.92,,7469.33,,-7434.62,-138.7,0.01,0.35,,,,3,50,7,72,466,466,42.27,-66.67,73.2,0,0,0,,,,,-302,-2511,517.616,-4255.55,65.29,78.6405529953917,-18.2457744111073
14385,1394872,AMBIENT WATER CORP,2013,269,60,7402,142,-2474,-0.022,-2424,0,622.42,,,-1005.92,,1738.08,,-1705.73,0,0.04,1.07,,,,3,0,47,90,209,209,-52.9,122.64,71.07,0,0,0,,,,,14,-4985,13.59,-506.08,60.38,28.2936802973977,-33.8462243645612
14386,1394872,AMBIENT WATER CORP,2014,293,-2848,5055,97,-4811,-0.04,-4770,0,-31.76,,,-1703.22,,2626.7,,-2587.94,-34.79,0.03,0.11,,,,,,,,1934,3141,-40.15,-1.77,68.76,,,,,,,,-1720,-9796,27.775,-875.98,46.99,27.9726962457337,-106.281380541185
14387,1394872,AMBIENT WATER CORP,2015,136,-2214,639,241,-2009,-0.014,-1911,0,148.41,,,-905.77,,856.49,,-818.62,-69.89,0.02,0.11,,,,,,,,731,2351,-90.75,-0.29,73.31,,,,,,,,-647,-11033,23.704,-356.63,50.15,21.9779411764705,-163.736258694673
14388,1394872,AMBIENT WATER CORP,2016,104,-2692,299,41,-2273,-0.003,-2191,0,-83.1,,,-1848.79,,2177.58,,-2145.93,-35.32,,0.05,,,,,,,,1146,2788,-94.44,-0.11,77.84,,,,,,,,-1087,-13306,318.676,-660.36,4.49,29.7596153846153,-260.729018182319
14389,1394872,AMBIENT WATER CORP,2017,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,77.35,,,,,,,,,,,,,,
14390,1394872,AMBIENT WATER CORP,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.95,,,,,,,,,,,,,,
14391,1394872,AMBIENT WATER CORP,2019,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59,,,,,,,,,,,,,,
14392,1487091,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14393,1487091,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14394,1487091,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14395,1487091,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14396,1487091,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14397,1487091,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14398,1487091,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14399,1487091,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14400,1487091,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401,1487091,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14402,1487091,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14403,1487091,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14404,1487091,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14405,1487091,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14406,1487091,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14407,1487091,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14408,1487091,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14409,1487091,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14410,1487091,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14411,1487091,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14412,1487091,,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14413,1487091,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14414,1487091,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14415,1487091,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416,1487091,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417,1487091,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418,1487091,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419,1487091,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14420,1547015,US-DADI FERTILIZER INDUSTRY,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14421,1547015,US-DADI FERTILIZER INDUSTRY,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14422,1547015,US-DADI FERTILIZER INDUSTRY,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14423,1547015,US-DADI FERTILIZER INDUSTRY,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14424,1547015,US-DADI FERTILIZER INDUSTRY,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425,1547015,US-DADI FERTILIZER INDUSTRY,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14426,1547015,US-DADI FERTILIZER INDUSTRY,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14427,1547015,US-DADI FERTILIZER INDUSTRY,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,1547015,US-DADI FERTILIZER INDUSTRY,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429,1547015,US-DADI FERTILIZER INDUSTRY,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14430,1547015,US-DADI FERTILIZER INDUSTRY,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14431,1547015,US-DADI FERTILIZER INDUSTRY,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14432,1547015,US-DADI FERTILIZER INDUSTRY,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14433,1547015,US-DADI FERTILIZER INDUSTRY,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14434,1547015,US-DADI FERTILIZER INDUSTRY,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14435,1547015,US-DADI FERTILIZER INDUSTRY,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14436,1547015,US-DADI FERTILIZER INDUSTRY,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14437,1547015,US-DADI FERTILIZER INDUSTRY,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438,1547015,US-DADI FERTILIZER INDUSTRY,2010,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439,1547015,US-DADI FERTILIZER INDUSTRY,2011,18,17,,0,-65,-0.001,-65,,0,,,,,,,,0,,19.31,,,,,,,,1,1,,,,,,,,,,,17,-65,,,,,
14440,1547015,US-DADI FERTILIZER INDUSTRY,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441,1547015,US-DADI FERTILIZER INDUSTRY,2013,0,-41,5437,0,-36,0.003,-35,0,,,,,,,,,0,0,0,,,,0,,,,41,41,,-133.33,,,,0,,,,,-41,-122,,,,inf,
14442,1547015,US-DADI FERTILIZER INDUSTRY,2014,0,-70,658,0,-29,-0.001,-28,0,0,,,,,,,,0,,,,,,0,0,,,70,70,-87.9,-9.45,,,,0,,,,,,-151,,,,inf,
14443,1547015,US-DADI FERTILIZER INDUSTRY,2015,8,-99,1475,0,-469,-0.005,-469,0,0,,,-12509.65,,,,,0,,0.07,,,,,,,,106,106,23.97,-15,,,,,,,,,-99,-620,,,,197.75,-308.463443396226
14444,1547015,US-DADI FERTILIZER INDUSTRY,2016,0,-129,315,0,-30,0,-30,0,0,,,-804.61,,,,,,,0,,,,,,,,129,129,-78.67,-2.44,,,,,,,,,-129,-650,,,,inf,
14445,1547015,US-DADI FERTILIZER INDUSTRY,2017,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1393.75,,93.53,,,,,,,,,,,,,,
14446,1547015,US-DADI FERTILIZER INDUSTRY,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.73,,,,,,,,,,,,,,
14447,1547015,US-DADI FERTILIZER INDUSTRY,2019,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.24,,,,,,,,,,,,,,
14448,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14449,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14450,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14452,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14453,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14455,1526689,GENERATION NEXT FRANCHISE BRANDS INC,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14457,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14458,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14459,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14460,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14462,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14463,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14464,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14465,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14466,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14467,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2012,30,22,,25,-44,,-44,,,,,,,274.46,,-174.46,0,2.87,3.49,,,,0,,,,9,9,,,,,,,,,,,22,-46,6.991,-174.46,0,,
14469,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2013,,,,,,-0.038,,0,,,,,,,,,,,,,,,,,,,,,,-23.41,,,,,,,,,,,,,,,
14470,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2014,3887,-3784,13804,5258,-2429,-0.105,-2376,0,,,,,,95.77,,-45.19,-15.49,0.34,0.47,,,,,,,,7672,7672,-74.88,-2.95,,,,,,,,,-4104,-5508,19.667,-37.9,48.29,5.52482634422433,-2.84927253299882
14471,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2015,4145,-5526,2143,6274,-2117,-0.106,-1914,0,19.32,,,-49.47,,83.08,,-31.36,-22.07,0.26,0.4,,,,,,,,9421,9671,-84.62,-0.31,,,,,,,,,-5671,-7625,16.699,-25.62,46.87,2.85018094089264,-4.10954037882523
14472,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2016,4350,-9442,3790,5685,-5088,-0.304,-4261,0,-9.38,,,-107.2,,109.92,0.13,-66.84,-28.57,0.22,0.31,,,,,,,,13793,13793,69.32,-0.27,,,,,,,,,-9570,-12713,20.6319999999999,-65.49,55.2,4.04183908045977,-8.50532916580207
14473,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2017,17903,-17224,31692,4278,-11269,-0.402,-10706,0,-24.75,,,-98.02,,230.53,38.27,-220.31,-27.3,0.43,0.46,,,,,,,,33794,35127,571.79,-1.93,82.65,,,,,,,,-18340,-23982,63.7589999999999,-235.05,45.81,3.732279506228,-4.30017312299381
14474,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2018,31976,-15933,47177,891,-19536,-0.349,-19231,0,-79.18,,,-77.47,,1507.4,582.15,-2088.32,-15.61,0.45,0.63,,,,,,,,47173,47909,-25.27,-2.14,78.36,,,,,,,,-17312,-43518,540.281,-1751.97,49.68,2.9736677508131,-3.92129553844321
14475,1526689,GENERATION NEXT FRANCHISE BRANDS INC,2019,15818,-29889,1758,18397,-18958,,-18707,0,5288.38,,,-78,,82.08,21.99,-99.42,-15.54,0.11,0.3,,,3198,49,,375,323,44674,45708,-96.48,,81.98,,,,,,,,-31305,-62495,46.989,-83.01,93.03,3.00069541029207,-10.6343431047394
14476,1361470,MAVENIR SYSTEMS INC,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14477,1361470,MAVENIR SYSTEMS INC,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14478,1361470,MAVENIR SYSTEMS INC,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14479,1361470,MAVENIR SYSTEMS INC,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14480,1361470,MAVENIR SYSTEMS INC,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14481,1361470,MAVENIR SYSTEMS INC,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14482,1361470,MAVENIR SYSTEMS INC,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14483,1361470,MAVENIR SYSTEMS INC,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14484,1361470,MAVENIR SYSTEMS INC,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14485,1361470,MAVENIR SYSTEMS INC,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14486,1361470,MAVENIR SYSTEMS INC,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14487,1361470,MAVENIR SYSTEMS INC,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14488,1361470,MAVENIR SYSTEMS INC,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14489,1361470,MAVENIR SYSTEMS INC,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14490,1361470,MAVENIR SYSTEMS INC,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14491,1361470,MAVENIR SYSTEMS INC,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14492,1361470,MAVENIR SYSTEMS INC,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493,1361470,MAVENIR SYSTEMS INC,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14494,1361470,MAVENIR SYSTEMS INC,2010,16797,-57443,,8251,-10394,-0.462999999999999,-10151,,,,,,,82.61,73.89,-123.08,8.82,1.18,1.6,,,,,,,,9682,9682,,,,4.98,100,,,,,,5812,-58250,19.27,-115.3,56.79,,
14495,1361470,MAVENIR SYSTEMS INC,2011,60387,-78302,,49504,-21758,-0.969,-20121,,499.98,,,-55.86,-123.64,45.29,30.24,-37.72,3.01,1.18,1.46,,,,,,,,34131,34131,,,,16.94,100,,,,,,15728,-80008,9.052,-35.16,56.26,,
